Locus	AP_F_mean	AP_NF_mean	log2FC	FDR
ENSMUSG00000038886	704.336049416972	305.334874932239	1.20587154320498	2.22044604925031e-16
ENSMUSG00000005621	206.069878155479	76.2564226087701	1.43420288017089	2.22044604925031e-16
ENSMUSG00000015709	500.60731381472	245.710154082764	1.02672188983297	2.22044604925031e-16
ENSMUSG00000039361	585.39041927956	1388.01641771698	-1.24555359312181	2.22044604925031e-16
ENSMUSG00000041328	67.5265731084291	288.076640583603	-2.09292543123488	2.22044604925031e-16
ENSMUSG00000033685	13.0861952459149	205.29285112209	-3.97156578351543	2.22044604925031e-16
ENSMUSG00000030688	96.6755875477459	16.967319929885	2.51039292511374	2.22044604925031e-16
ENSMUSG00000035901	2540.41140575997	824.497501844252	1.62347512496283	2.22044604925031e-16
ENSMUSG00000059263	34.2290615120943	191.894777233648	-2.48702180411101	2.22044604925031e-16
ENSMUSG00000008683	267.186516079383	91.221602252326	1.55039978653979	2.22044604925031e-16
ENSMUSG00000025477	257.426366236509	89.8870306583565	1.51797494872068	2.22044604925031e-16
ENSMUSG00000031078	260.536730656162	37.0628531968032	2.81344092578341	2.22044604925031e-16
ENSMUSG00000015202	289.140611183617	109.335068633153	1.4030150445911	2.22044604925031e-16
ENSMUSG00000004360	27.1494835256427	146.968160637276	-2.43650698318909	2.22044604925031e-16
ENSMUSG00000039531	3.52053444499471	60.2745334190009	-4.09768221494105	2.22044604925031e-16
ENSMUSG00000038774	23.6523996759651	147.316547271425	-2.63886102355565	2.22044604925031e-16
ENSMUSG00000033208	316.950176766663	56.9763723815073	2.47582039759628	2.22044604925031e-16
ENSMUSG00000035781	553.376216784575	104.895051847759	2.39931401645869	2.22044604925031e-16
ENSMUSG00000034994	2413.37024102146	731.098904491054	1.72291076479894	2.22044604925031e-16
ENSMUSG00000034958	152.719082767985	17.7607630542885	3.10411487251518	2.22044604925031e-16
ENSMUSG00000036112	243.315184004583	111.603500831731	1.12444407097684	2.22044604925031e-16
ENSMUSG00000020181	425.527268351257	175.630903448112	1.27670486550132	2.22044604925031e-16
ENSMUSG00000035798	16.1597288490896	128.828670212404	-2.99497879833804	2.22044604925031e-16
ENSMUSG00000060181	147.523013107316	42.9912871523439	1.77882381759381	2.22044604925031e-16
ENSMUSG00000020102	8.66310234962752	111.499568667077	-3.68601055689635	2.22044604925031e-16
ENSMUSG00000025369	1061.73143888263	270.780897326944	1.97122101743047	2.22044604925031e-16
ENSMUSG00000019731	216.656471255777	54.3626136721021	1.994722603259	2.22044604925031e-16
ENSMUSG00000063253	6.63012522588776	111.692925642428	-4.07435788233673	2.22044604925031e-16
ENSMUSG00000019362	165.135063825733	29.6921242571907	2.475494269764	2.22044604925031e-16
ENSMUSG00000031661	223.483795060433	77.2129426031328	1.53325562395762	2.22044604925031e-16
ENSMUSG00000031775	1408.696291959	296.252466554173	2.2494615363278	2.22044604925031e-16
ENSMUSG00000000738	186.516446952794	30.1861048129772	2.62734634247466	2.22044604925031e-16
ENSMUSG00000000740	521.220688516063	132.493069296211	1.97597745474911	2.22044604925031e-16
ENSMUSG00000021775	9.00488052475293	116.88351361452	-3.69822050745745	2.22044604925031e-16
ENSMUSG00000040818	9.49019377522486	84.4912709997059	-3.15429285044952	2.22044604925031e-16
ENSMUSG00000035726	26.0770480146729	120.83056882471	-2.21213301971969	2.22044604925031e-16
ENSMUSG00000022122	170.055036716009	46.4949934906164	1.87085445412674	2.22044604925031e-16
ENSMUSG00000097312	974.914345700685	199.624041503495	2.28798999118177	2.22044604925031e-16
ENSMUSG00000063108	8.66324907113913	85.2054710283932	-3.29796596768814	2.22044604925031e-16
ENSMUSG00000037405	10.9314904661244	159.17266436811	-3.86403056950417	2.22044604925031e-16
ENSMUSG00000032177	212.34641093961	23.9488950317382	3.14838872589264	2.22044604925031e-16
ENSMUSG00000003308	150.419886444106	17.5090339958671	3.10282391781545	2.22044604925031e-16
ENSMUSG00000016087	5.54665977540303	59.5082863440036	-3.42339943288081	2.22044604925031e-16
ENSMUSG00000053310	384.030158066986	54.1164779504416	2.8270797579957	2.22044604925031e-16
ENSMUSG00000034007	22.9564412171422	122.136744577475	-2.41152638419386	2.22044604925031e-16
ENSMUSG00000032733	345.175274663864	106.691383871815	1.69388545373122	2.22044604925031e-16
ENSMUSG00000032294	605.359068002506	242.299209669885	1.32100143008013	2.22044604925031e-16
ENSMUSG00000032231	45.3772685884541	2.21226283367819	4.35837506689132	2.22044604925031e-16
ENSMUSG00000032199	155.054147289228	42.2938325568071	1.87425291008623	2.22044604925031e-16
ENSMUSG00000092805	521.991870666378	95.7737962991812	2.44632444505398	2.22044604925031e-16
ENSMUSG00000032458	247.814754636262	85.8021259808095	1.53017678664841	2.22044604925031e-16
ENSMUSG00000032537	511.967073325256	229.489509438032	1.15762282184506	2.22044604925031e-16
ENSMUSG00000020257	15.5444741694723	110.941937168148	-2.83533110197024	2.22044604925031e-16
ENSMUSG00000032518	786.794537741571	167.97890161656	2.22770690197459	2.22044604925031e-16
ENSMUSG00000025245	6.11957569733445	82.457391253298	-3.75214528687312	2.22044604925031e-16
ENSMUSG00000020460	454.613714420831	135.97626918817	1.74128631504611	2.22044604925031e-16
ENSMUSG00000015837	571.336876754985	230.676241573772	1.30847222945974	2.22044604925031e-16
ENSMUSG00000020385	38.8474529867689	252.804555488055	-2.70213054353872	2.22044604925031e-16
ENSMUSG00000018899	5.54665849705493	60.0204442044194	-3.43576318836624	2.22044604925031e-16
ENSMUSG00000005417	586.319257810512	225.390568823217	1.37925929414594	2.22044604925031e-16
ENSMUSG00000018286	212.403544673738	45.1562633916984	2.23380982714014	2.22044604925031e-16
ENSMUSG00000020817	29.8126758019443	141.631957388041	-2.24814905364549	2.22044604925031e-16
ENSMUSG00000020849	1161.88880061052	485.976573730985	1.25751332500666	2.22044604925031e-16
ENSMUSG00000037857	109.232201726735	332.364208631139	-1.60536680426114	2.22044604925031e-16
ENSMUSG00000017686	15.3637110478751	95.101739688747	-2.62994499660416	2.22044604925031e-16
ENSMUSG00000046010	118.929750367387	12.8945328475533	3.20527823930112	2.22044604925031e-16
ENSMUSG00000038615	377.358579710431	91.5523845539414	2.04326670827026	2.22044604925031e-16
ENSMUSG00000006782	9543.48988846628	2136.39940091196	2.1593355464472	2.22044604925031e-16
ENSMUSG00000015869	204.190804950978	52.8652878866424	1.94952525686945	2.22044604925031e-16
ENSMUSG00000061111	221.304340254021	19.0735006049604	3.53639019144994	2.22044604925031e-16
ENSMUSG00000025162	22.4087838922407	150.018862521098	-2.74300764630344	2.22044604925031e-16
ENSMUSG00000039275	15.8113618402605	104.733962993141	-2.7276958152251	2.22044604925031e-16
ENSMUSG00000041236	12.1818462987685	111.079820779179	-3.18879204262918	2.22044604925031e-16
ENSMUSG00000045136	187.968214860194	31.0415977549808	2.5982140028806	2.22044604925031e-16
ENSMUSG00000038267	818.038558755878	289.381928746288	1.4991940154906	2.22044604925031e-16
ENSMUSG00000037933	470.195040866512	221.781132499903	1.08412268612292	2.22044604925031e-16
ENSMUSG00000020608	9.33174491241915	96.435983265193	-3.36935278507404	2.22044604925031e-16
ENSMUSG00000020593	12.4148849562435	93.2568603274635	-2.90913896667634	2.22044604925031e-16
ENSMUSG00000076432	1217.85477050115	549.415908627101	1.14837151161551	2.22044604925031e-16
ENSMUSG00000020628	216.238048972422	58.6169513757055	1.88323055860696	2.22044604925031e-16
ENSMUSG00000095590	124.477997165775	13.230690440487	3.23393049745731	2.22044604925031e-16
ENSMUSG00000021025	19.2729127690404	214.033412059753	-3.47318949688893	2.22044604925031e-16
ENSMUSG00000020982	21.2129460340339	149.008021266567	-2.81237309461888	2.22044604925031e-16
ENSMUSG00000066441	125.290088465296	24.0902525379906	2.37875086692703	2.22044604925031e-16
ENSMUSG00000057963	359.442640471558	145.546577584913	1.30428064907186	2.22044604925031e-16
ENSMUSG00000021102	74.9529808655552	5.8764423851814	3.6729709422191	2.22044604925031e-16
ENSMUSG00000025323	6.63008488425501	115.668909549091	-4.12482998563816	2.22044604925031e-16
ENSMUSG00000022191	15.9864806699016	110.437192207934	-2.78830183592394	2.22044604925031e-16
ENSMUSG00000022280	8.30448693410901	75.3054352832106	-3.18079105354044	2.22044604925031e-16
ENSMUSG00000037343	9.33163753160752	75.0051092638025	-3.00678669873962	2.22044604925031e-16
ENSMUSG00000022365	17.5561846241393	87.1345872122339	-2.31126614899006	2.22044604925031e-16
ENSMUSG00000034730	478.260686089065	131.342538404283	1.86446296099616	2.22044604925031e-16
ENSMUSG00000023011	396.560556147287	161.726090488221	1.29398874659432	2.22044604925031e-16
ENSMUSG00000022840	323.30880093411	127.657865429196	1.34063035048519	2.22044604925031e-16
ENSMUSG00000034243	20.280988276127	212.004938127792	-3.38589800864565	2.22044604925031e-16
ENSMUSG00000055447	75.9475859156531	319.237907635576	-2.07155596054464	2.22044604925031e-16
ENSMUSG00000025616	22.88639523312	181.465390124114	-2.98713226595702	2.22044604925031e-16
ENSMUSG00000025613	264.177623829056	90.5208482397167	1.54518626492869	2.22044604925031e-16
ENSMUSG00000067722	99.9196000070032	8.80503296031672	3.50436739194379	2.22044604925031e-16
ENSMUSG00000067288	146.62401378206	23.4734331943179	2.64302063533775	2.22044604925031e-16
ENSMUSG00000002763	129.736717132089	21.830741117757	2.5711538249274	2.22044604925031e-16
ENSMUSG00000019578	241.093763143947	38.866470838998	2.63299631148083	2.22044604925031e-16
ENSMUSG00000024048	201.656725125332	43.6103982441554	2.20915744943614	2.22044604925031e-16
ENSMUSG00000024052	9.00479792425131	101.364647251542	-3.49271686280756	2.22044604925031e-16
ENSMUSG00000041225	10.0954094069395	103.629118788977	-3.35965811977089	2.22044604925031e-16
ENSMUSG00000024240	15.4543424504524	130.07634491639	-3.07327444705316	2.22044604925031e-16
ENSMUSG00000047879	5.54671596066948	74.8115589649401	-3.7535554407526	2.22044604925031e-16
ENSMUSG00000033628	235.994873802881	81.4122696533758	1.53543737747561	2.22044604925031e-16
ENSMUSG00000046668	267.189499129361	107.265778865595	1.31667342455433	2.22044604925031e-16
ENSMUSG00000033949	11.8225179955157	105.38144370383	-3.15601160668859	2.22044604925031e-16
ENSMUSG00000052713	21.6628601426171	139.128716610504	-2.68312458812916	2.22044604925031e-16
ENSMUSG00000024608	358.238923474975	87.1971165536947	2.03856976427781	2.22044604925031e-16
ENSMUSG00000038274	225.058615786387	82.2338532429121	1.45249645948467	2.22044604925031e-16
ENSMUSG00000024789	58.2772874106321	190.503357040621	-1.70881078901301	2.22044604925031e-16
ENSMUSG00000037071	2386.04475294828	677.348375126149	1.81665116315459	2.22044604925031e-16
ENSMUSG00000074733	6.8674832303436	65.4506817400338	-3.25255483197495	2.22044604925031e-16
ENSMUSG00000064344	1870.37043280344	297.340069506717	2.65313822990183	2.22044604925031e-16
ENSMUSG00000025978	207.905963824461	73.1499299590543	1.507002754689	3.33066907387547e-16
ENSMUSG00000026034	302.166188991904	648.153201690688	-1.10099261957775	3.33066907387547e-16
ENSMUSG00000026203	524.067773660182	164.855467282692	1.66855166301727	3.33066907387547e-16
ENSMUSG00000026255	437.846670571508	161.044253378728	1.44296855996747	3.33066907387547e-16
ENSMUSG00000026480	10.3832595899061	240.661232747182	-4.5346724405247	3.33066907387547e-16
ENSMUSG00000026821	1967.88012682933	497.321661637867	1.98439116526203	3.33066907387547e-16
ENSMUSG00000039686	485.681328272745	171.862155727526	1.49875812743786	3.33066907387547e-16
ENSMUSG00000027010	15.7228779444957	70.8557989310334	-2.1720206146983	3.33066907387547e-16
ENSMUSG00000042369	108.690517173743	14.1962014061692	2.93664922354894	3.33066907387547e-16
ENSMUSG00000027087	159.512383029341	358.530591815456	-1.16842779740432	3.33066907387547e-16
ENSMUSG00000034101	160.98503363817	34.6315084526124	2.21676943713337	3.33066907387547e-16
ENSMUSG00000027332	178.872796829994	64.7463772735323	1.46606261976785	3.33066907387547e-16
ENSMUSG00000027367	284.459249913489	60.6930458436322	2.22861886636041	3.33066907387547e-16
ENSMUSG00000047213	92.2195552729354	258.083282373088	-1.48469207879951	3.33066907387547e-16
ENSMUSG00000037625	5765.00673283877	2392.98506383981	1.26851090065732	3.33066907387547e-16
ENSMUSG00000049100	18.1736014891263	261.619158615124	-3.84755194061018	3.33066907387547e-16
ENSMUSG00000008604	243.838568037639	61.2028255505482	1.99425617115861	3.33066907387547e-16
ENSMUSG00000042747	134.726649224554	17.9149925687711	2.91079589702314	3.33066907387547e-16
ENSMUSG00000042404	12.1818469029708	110.025693370153	-3.17503567997768	3.33066907387547e-16
ENSMUSG00000038712	217.526042144604	61.6979589276326	1.81789346177057	3.33066907387547e-16
ENSMUSG00000028111	104.494119725766	10.4258798522766	3.3251807141009	3.33066907387547e-16
ENSMUSG00000045092	382.674838873457	163.675555085088	1.22528017430736	3.33066907387547e-16
ENSMUSG00000028234	419.62149829065	147.691782094156	1.5064990392825	3.33066907387547e-16
ENSMUSG00000054752	8.11819215429909	133.247007295106	-4.03680083199698	3.33066907387547e-16
ENSMUSG00000038668	1262.86002073102	485.997251845939	1.37767467425207	3.33066907387547e-16
ENSMUSG00000028581	41.182297154319	327.411674392014	-2.99100955329151	3.33066907387547e-16
ENSMUSG00000009863	126.008664948572	27.36125368563	2.20331670286616	3.33066907387547e-16
ENSMUSG00000067365	166.214934204643	32.4246372332554	2.35788767347084	3.33066907387547e-16
ENSMUSG00000025340	11.1943462821826	94.3816033828013	-3.07573539923141	3.33066907387547e-16
ENSMUSG00000034245	396.200736917903	104.215772638553	1.92665792334625	3.33066907387547e-16
ENSMUSG00000038279	107.546515322134	12.0001681824436	3.16383424943862	3.33066907387547e-16
ENSMUSG00000016487	9.64565424616795	187.104897218506	-4.27782441262396	3.33066907387547e-16
ENSMUSG00000008036	167.177276507264	25.2650611170689	2.72616318809684	3.33066907387547e-16
ENSMUSG00000030374	325.803431665373	125.048744112398	1.3815112314129	3.33066907387547e-16
ENSMUSG00000053898	282.230343309168	45.9911949917849	2.61744351518025	3.33066907387547e-16
ENSMUSG00000038704	111.185180878143	12.9970776148067	3.09670533809006	3.33066907387547e-16
ENSMUSG00000038520	292.642672372483	35.2131647928646	3.05495335399726	3.33066907387547e-16
ENSMUSG00000050708	426.796598454035	186.968337544225	1.19075470273564	3.33066907387547e-16
ENSMUSG00000014402	231.627318228225	68.9486276253648	1.74821167415921	3.33066907387547e-16
ENSMUSG00000066406	12.8673490064651	170.661751760664	-3.729353003505	3.33066907387547e-16
ENSMUSG00000030560	6.63027549693933	152.260761458737	-4.52133157053179	3.33066907387547e-16
ENSMUSG00000035227	366.068600769588	66.0157293714524	2.47123231578188	3.33066907387547e-16
ENSMUSG00000038650	119.897753345364	19.7791801124296	2.59975009587739	3.33066907387547e-16
ENSMUSG00000025512	103.606303188215	11.8857251634818	3.12380994443679	3.33066907387547e-16
ENSMUSG00000038594	17.1576241414526	119.855836603981	-2.80437846719065	3.33066907387547e-16
ENSMUSG00000040354	166.295981832495	35.7780615571942	2.21660617966368	3.33066907387547e-16
ENSMUSG00000019470	219.68433840803	72.3011114456845	1.60334229153114	3.33066907387547e-16
ENSMUSG00000038497	300.170126515564	48.5967452161566	2.62684880725309	3.33066907387547e-16
ENSMUSG00000050271	489.863652592048	212.996432419937	1.2015509827612	3.33066907387547e-16
ENSMUSG00000007721	115.861676660605	19.9479345053353	2.53809217137706	3.33066907387547e-16
ENSMUSG00000093904	257.937811672648	105.687829369604	1.28721402576512	3.33066907387547e-16
ENSMUSG00000006288	162.647267155643	40.337326902533	2.01155919514553	3.33066907387547e-16
ENSMUSG00000022175	179.523176207741	64.7096101901147	1.47211821453711	3.33066907387547e-16
ENSMUSG00000032012	259.722444283308	104.515753092968	1.31325028364207	3.33066907387547e-16
ENSMUSG00000032307	7.72880212429677	54.5715095362491	-2.81983121614079	3.33066907387547e-16
ENSMUSG00000035284	55.1400877859177	234.167754552754	-2.08636895772721	3.33066907387547e-16
ENSMUSG00000051234	294.372798525314	121.463518216761	1.27712130265712	3.33066907387547e-16
ENSMUSG00000007815	843.737366562883	296.913426207931	1.50675166305637	3.33066907387547e-16
ENSMUSG00000032517	14100.0781422375	4886.30726380433	1.52888666600691	3.33066907387547e-16
ENSMUSG00000037949	223.957384773454	46.1364805350773	2.27924437931487	3.33066907387547e-16
ENSMUSG00000020430	184.934183797529	55.9612819886658	1.72451100357089	3.33066907387547e-16
ENSMUSG00000044068	243.733476424201	86.3684409802217	1.49672826348628	3.33066907387547e-16
ENSMUSG00000020300	79.5880643659038	324.110436460964	-2.02586148211666	3.33066907387547e-16
ENSMUSG00000018849	147.385338918586	22.2034159360471	2.73073946668739	3.33066907387547e-16
ENSMUSG00000035992	11.1943388695212	353.357828715503	-4.9802886413879	3.33066907387547e-16
ENSMUSG00000052298	35.6490687006428	247.918814723793	-2.79793146948193	3.33066907387547e-16
ENSMUSG00000020696	489.286265151871	182.70768917298	1.42114143474035	3.33066907387547e-16
ENSMUSG00000003518	476.18279243991	178.019215675266	1.41948251128161	3.33066907387547e-16
ENSMUSG00000020923	302.502987977023	92.764513384756	1.70530447269414	3.33066907387547e-16
ENSMUSG00000020604	378.331449359489	134.307928207037	1.4941062378492	3.33066907387547e-16
ENSMUSG00000034341	592.520393862513	144.399638987359	2.0367976753934	3.33066907387547e-16
ENSMUSG00000020806	2.79905123189705	55.2785703308156	-4.30371050544242	3.33066907387547e-16
ENSMUSG00000038025	16.9146096453629	98.3250452193581	-2.53928906159724	3.33066907387547e-16
ENSMUSG00000021468	198.058574747864	46.3594826792852	2.09499078997244	3.33066907387547e-16
ENSMUSG00000021549	8.66302995671806	140.9458561862	-4.02412554688551	3.33066907387547e-16
ENSMUSG00000022620	131.321960060333	16.4417248947993	2.99767462365432	3.33066907387547e-16
ENSMUSG00000059213	366.407660784448	72.2561506472265	2.34225736313284	3.33066907387547e-16
ENSMUSG00000046434	52.6684659090319	268.600739335675	-2.35045193246975	3.33066907387547e-16
ENSMUSG00000022769	83.2762656193363	7.95404227690774	3.38814523950117	3.33066907387547e-16
ENSMUSG00000041215	13.5131181261276	124.084015588197	-3.19888476321371	3.33066907387547e-16
ENSMUSG00000035356	42.5196612928614	457.812361954249	-3.42855440973062	3.33066907387547e-16
ENSMUSG00000022757	254.851250886397	57.2252594194707	2.1549314313578	3.33066907387547e-16
ENSMUSG00000002279	274.259294187895	61.2308321690161	2.16321031642124	3.33066907387547e-16
ENSMUSG00000073433	150.697349840072	7.72869534912911	4.28528533674487	3.33066907387547e-16
ENSMUSG00000090877	175.274385220394	28.5349379112782	2.61881384556622	3.33066907387547e-16
ENSMUSG00000063576	152.17489191669	32.0470629420042	2.24746629362638	3.33066907387547e-16
ENSMUSG00000054640	1161.61235961867	337.533947722964	1.78302419420235	3.33066907387547e-16
ENSMUSG00000024127	339.369700979753	115.15711182322	1.55925425520013	3.33066907387547e-16
ENSMUSG00000024270	169.709518320217	32.4998932671488	2.38456059676841	3.33066907387547e-16
ENSMUSG00000048799	18.5476621799623	125.203172221576	-2.75496185522757	3.33066907387547e-16
ENSMUSG00000040560	347.318751273149	132.174045459175	1.39382139415864	3.33066907387547e-16
ENSMUSG00000053477	269.150750774625	974.061294748223	-1.8555981099787	3.33066907387547e-16
ENSMUSG00000024870	287.737120663507	35.1152212453139	3.03458292356573	3.33066907387547e-16
ENSMUSG00000025228	378.779780238639	136.23121374094	1.47530202368102	3.33066907387547e-16
ENSMUSG00000026150	22.5890746831302	164.596147629436	-2.86523348999866	4.44089209850063e-16
ENSMUSG00000026463	118.302487073088	10.6781877490633	3.46974167816025	4.44089209850063e-16
ENSMUSG00000041879	469.855566318127	161.278011737884	1.5426675819603	4.44089209850063e-16
ENSMUSG00000043019	13.5130739330711	107.518365981174	-2.99215531878822	4.44089209850063e-16
ENSMUSG00000026466	18.9142895490508	163.162379314643	-3.10875995790443	4.44089209850063e-16
ENSMUSG00000015829	88.7663874396663	816.41514728351	-3.2012175598921	4.44089209850063e-16
ENSMUSG00000040297	8.4862993147999	165.206503595626	-4.28299110755616	4.44089209850063e-16
ENSMUSG00000026565	7.92628474559167	117.862358920247	-3.89431443981593	4.44089209850063e-16
ENSMUSG00000038733	100.670867853087	493.95472604633	-2.29473255960981	4.44089209850063e-16
ENSMUSG00000062647	616.217396553651	138.719493411989	2.15126887683587	4.44089209850063e-16
ENSMUSG00000079499	102.521165534444	16.4246099809404	2.64199076762486	4.44089209850063e-16
ENSMUSG00000026753	20.1061408051099	118.206971631385	-2.55560702469724	4.44089209850063e-16
ENSMUSG00000044308	99.857029594906	343.039956027117	-1.78044072879935	4.44089209850063e-16
ENSMUSG00000017670	219.698236076119	81.2273181123425	1.43548636990437	4.44089209850063e-16
ENSMUSG00000039263	208.87209124702	31.8899261817471	2.71144707427258	4.44089209850063e-16
ENSMUSG00000031154	300.756242791587	70.2637826768363	2.09774153191857	4.44089209850063e-16
ENSMUSG00000019087	550.29294234312	193.375730494934	1.5087930842288	4.44089209850063e-16
ENSMUSG00000001017	26.2831521997322	187.556626979156	-2.83511602202827	4.44089209850063e-16
ENSMUSG00000045576	242.516071856506	75.3474727622213	1.68644933159474	4.44089209850063e-16
ENSMUSG00000055436	201.472567071149	453.804121339023	-1.17148629954426	4.44089209850063e-16
ENSMUSG00000035969	328.359673955494	146.355684298592	1.16579818019818	4.44089209850063e-16
ENSMUSG00000033295	531.129276560924	102.373093180344	2.37522647469678	4.44089209850063e-16
ENSMUSG00000046447	1585.69050841479	412.360078776912	1.94313464145368	4.44089209850063e-16
ENSMUSG00000028957	393.923584839777	61.6480617603437	2.67578835446847	4.44089209850063e-16
ENSMUSG00000037373	349.034817062068	147.60983342407	1.24158212232106	4.44089209850063e-16
ENSMUSG00000058558	474.388881390031	140.545437728972	1.7550335738564	4.44089209850063e-16
ENSMUSG00000002748	46.2942574500019	312.127425251773	-2.75322997478776	4.44089209850063e-16
ENSMUSG00000019179	416.05938660815	71.8174820370899	2.5343824901591	4.44089209850063e-16
ENSMUSG00000036817	176.909491867971	49.2807105072181	1.84391649476172	4.44089209850063e-16
ENSMUSG00000056076	234.185590526807	90.3721650146524	1.37370191896117	4.44089209850063e-16
ENSMUSG00000029767	205.416624340838	76.0944688538009	1.43268944730642	4.44089209850063e-16
ENSMUSG00000029787	29.6287738007096	143.785051938431	-2.27884287321013	4.44089209850063e-16
ENSMUSG00000030204	172.675477841252	26.3264061739892	2.71348071881234	4.44089209850063e-16
ENSMUSG00000040242	9.79824314750497	86.8812330373837	-3.14844958007091	4.44089209850063e-16
ENSMUSG00000000605	18.2489436648945	139.596731003296	-2.93538029621781	4.44089209850063e-16
ENSMUSG00000040511	127.801489103541	19.5066513354851	2.71186660623316	4.44089209850063e-16
ENSMUSG00000003435	284.298557969113	109.471195404398	1.37685547054207	4.44089209850063e-16
ENSMUSG00000047085	477.04553524249	151.518576664863	1.65463229821929	4.44089209850063e-16
ENSMUSG00000109511	97.2765798728099	13.6938558224856	2.82856377823287	4.44089209850063e-16
ENSMUSG00000030884	426.485354424154	69.1254202766447	2.6252079480647	4.44089209850063e-16
ENSMUSG00000019841	38.8203830046572	215.620743808962	-2.4736097223798	4.44089209850063e-16
ENSMUSG00000056073	12.2993859970167	178.245587081868	-3.85720815849457	4.44089209850063e-16
ENSMUSG00000003226	100.099412962491	524.750815576238	-2.39019899033046	4.44089209850063e-16
ENSMUSG00000055053	405.193930370983	160.623992098324	1.33492516180791	4.44089209850063e-16
ENSMUSG00000026317	447.826758947178	131.874023476033	1.76378032524009	4.44089209850063e-16
ENSMUSG00000004319	52.8442600854445	270.519152340701	-2.35591205777584	4.44089209850063e-16
ENSMUSG00000031708	522.226870851622	182.826792405631	1.51419918646225	4.44089209850063e-16
ENSMUSG00000021876	7.72878756809366	91.2685569007091	-3.5618039020014	4.44089209850063e-16
ENSMUSG00000053754	41.8565360351938	201.976260367608	-2.27066090622602	4.44089209850063e-16
ENSMUSG00000022208	516.406016920954	135.556928830092	1.92960695365996	4.44089209850063e-16
ENSMUSG00000002332	143.185170218694	20.3492448523459	2.81483491638113	4.44089209850063e-16
ENSMUSG00000040123	7.31386723231465	109.607378999715	-3.90556667875219	4.44089209850063e-16
ENSMUSG00000097589	9.49026760170013	201.66297692347	-4.40935366709911	4.44089209850063e-16
ENSMUSG00000033538	2.79907068140493	119.014071901891	-5.41004043582112	4.44089209850063e-16
ENSMUSG00000048429	116.359440406502	17.2590481556731	2.75316345684917	4.44089209850063e-16
ENSMUSG00000032193	200.69295315913	76.8221411969626	1.38539588036101	4.44089209850063e-16
ENSMUSG00000062762	185.177041778813	53.2887849710551	1.79700140064566	4.44089209850063e-16
ENSMUSG00000040433	12.2993124906627	176.442615431557	-3.84254947206934	4.44089209850063e-16
ENSMUSG00000032449	30.7924064944809	182.084748949479	-2.56396356345377	4.44089209850063e-16
ENSMUSG00000044791	117.437186168891	352.016806695594	-1.5837550042693	4.44089209850063e-16
ENSMUSG00000020321	238.13644338417	68.9734931687773	1.78767448223041	4.44089209850063e-16
ENSMUSG00000036391	13.8236620590463	212.633812074751	-3.94315926677318	4.44089209850063e-16
ENSMUSG00000020496	235.955158226371	70.3903834651074	1.74506246011533	4.44089209850063e-16
ENSMUSG00000065734	93.8205516406487	10.130909266697	3.21114031919862	4.44089209850063e-16
ENSMUSG00000060938	587.228711047195	146.699600355737	2.00105756601727	4.44089209850063e-16
ENSMUSG00000020893	68.6156592547568	402.312867733707	-2.55170811591747	4.44089209850063e-16
ENSMUSG00000089542	332.702161720088	76.2628253728425	2.12517935420959	4.44089209850063e-16
ENSMUSG00000017221	266.04279827381	63.6594230941652	2.06321236268251	4.44089209850063e-16
ENSMUSG00000070327	11.5758925496572	109.786307094745	-3.24550278724687	4.44089209850063e-16
ENSMUSG00000025375	3766.99197427698	1017.64315007522	1.88818120942566	4.44089209850063e-16
ENSMUSG00000021624	5.54664432321295	98.3245331156848	-4.14786430950435	4.44089209850063e-16
ENSMUSG00000032621	61.8866483741808	264.530454580564	-2.09573372853464	4.44089209850063e-16
ENSMUSG00000020668	571.97992841902	139.517049639241	2.03552308474869	4.44089209850063e-16
ENSMUSG00000020580	102.340431387818	328.109944355692	-1.68080309996223	4.44089209850063e-16
ENSMUSG00000020629	413.138328461304	86.2793989962018	2.2595368787325	4.44089209850063e-16
ENSMUSG00000035614	4.88071931955099	107.349504100571	-4.45907792888045	4.44089209850063e-16
ENSMUSG00000035597	48.3558461584141	272.117076234831	-2.49246526795321	4.44089209850063e-16
ENSMUSG00000042507	15.5444245935981	163.12889025605	-3.39154318843232	4.44089209850063e-16
ENSMUSG00000021038	152.166289633764	34.946778665599	2.12241740315179	4.44089209850063e-16
ENSMUSG00000001270	1784.45212524434	505.306720213695	1.82024992409577	4.44089209850063e-16
ENSMUSG00000055762	183.454798871401	49.5430796688649	1.88866918709829	4.44089209850063e-16
ENSMUSG00000042428	285.33451905744	110.870730805967	1.36377573801365	4.44089209850063e-16
ENSMUSG00000041720	471.032810054636	196.694716880838	1.2598693469822	4.44089209850063e-16
ENSMUSG00000022749	5.54669548527593	89.0238383584129	-4.00449127698229	4.44089209850063e-16
ENSMUSG00000013236	731.961310963503	261.184276667553	1.48669934542919	4.44089209850063e-16
ENSMUSG00000059811	8.66309193199472	105.255310584191	-3.60286718796121	4.44089209850063e-16
ENSMUSG00000068457	11.3232799416044	132.66670638601	-3.55044254197553	4.44089209850063e-16
ENSMUSG00000001383	237.713325735358	62.51190282975	1.92701995697337	4.44089209850063e-16
ENSMUSG00000025428	673.291913589856	169.501191443512	1.98993672352417	4.44089209850063e-16
ENSMUSG00000041607	73501.3880797381	11683.4069204906	2.65331046535876	4.44089209850063e-16
ENSMUSG00000071649	102.391863159348	11.5309120532958	3.15052253775236	4.44089209850063e-16
